recno,id,xpos,ypos,RAJ2000,DEJ2000,SE,isoArea,FKsap,e_FKsap,apcorr,KsR,FKsapD,e_FKsapD,apcorrD,FKsD,e_FKsD,FKsauto,R50,amaj,bmin,Rad,FKsall,e_FKsall,w_FKsall,FB,e_FB,w_FB,FI,e_FI,w_FI,FR,e_FR,w_FR,FU,e_FU,w_FU,FV,e_FV,w_FV,FZ,e_FZ,w_FZ,FHs,e_FHs,w_FHs,FHl,e_FHl,w_FHl,FJ1,e_FJ1,w_FJ1,FJ2,e_FJ2,w_FJ2,FJ3,e_FJ3,w_FJ3,FKs,e_FKs,w_FKs,FKsHI,e_FKsHI,w_FKsHI,NB118,e_NB118,w_NB118,NB209,e_NB209,w_NB209,F098M,e_F098M,w_F098M,F105W,e_F105W,w_F105W,F125W,e_F125W,w_F125W,F140W,e_F140W,w_F140W,F160W,e_F160W,w_F160W,F814W,e_F814W,w_F814W,IA484,e_IA484,w_IA484,IA527,e_IA527,w_IA527,IA574,e_IA574,w_IA574,IA598,e_IA598,w_IA598,IA624,e_IA624,w_IA624,IA651,e_IA651,w_IA651,IA679,e_IA679,w_IA679,IA738,e_IA738,w_IA738,IA767,e_IA767,w_IA767,IA797,e_IA797,w_IA797,IA856,e_IA856,w_IA856,FVWFI,e_FVWFI,w_FVWFI,FRcWFI,e_FRcWFI,w_FRcWFI,FU38,e_FU38,w_FU38,FKT,e_FKT,w_FKT,F3.6,e_F3.6,w_F3.6,F4.5,e_F4.5,w_F4.5,F5.8,e_F5.8,w_F5.8,F8.0,e_F8.0,w_F8.0,wminOpt,wmin1,wminFS,wminNIR,wmin2,wminIR,wmin,Star,Nghb,Use,SNR,Use2,zspec,Simbad,U,eU,V,eV,J,eJ,zpk,lssfr,lmass,field,mag_U,mag_V,mag_J,e_mag_U,e_mag_V,e_mag_J,GalaxyType
15866,15866,5479.323,4256.575,53.0341606,-27.7978077,3,476.0,26.43526,0.0771,1.057129,2.893353,19.26224,0.03944,1.774505,34.18094,0.06999,72.35309,3.67,4.558,3.399,9.171,76.57069,0.26192,1.17,3.06209,0.06196,1.07,15.9451,0.10531,1.0,8.37673,0.41884,1.07,2.29807,0.01812,1.44,6.71587,0.05394,1.05,22.5725,0.13546,1.02,49.99672,0.47222,0.66,61.15653,0.52049,0.58,28.6111,0.25032,0.69,35.4473,0.23216,0.75,41.2112,0.2799,0.72,76.4705,0.62469,0.65,76.27122,0.16059,15.4,24.1336,0.41514,0.76,65.1915,0.81653,0.8,,,0.0,28.2468,0.08223,1.08,39.048,0.07183,1.11,44.83268,0.23658,1.07,49.5293,0.08421,1.22,17.5967,0.05325,3.26,4.21093,0.06943,1.0,4.99824,0.07235,1.0,6.47782,0.18569,1.0,6.80475,0.07111,1.0,7.23516,0.08234,1.0,7.94542,0.06403,1.0,10.4704,0.08243,1.0,14.9232,0.08809,1.0,16.6226,0.22472,1.0,17.6616,0.25368,1.0,21.2831,0.33709,1.0,5.2725,0.06455,1.01,9.13312,0.06056,0.95,2.18659,0.18709,1.17,80.76973,0.40495,0.97,97.5619,0.09075,0.85,70.4924,0.11288,0.77,70.4438,0.85026,1.21,52.7684,0.95647,1.15,0.95,3.26,0.58,0.97,0.0,45411.0,1.17,0,0,1,488.3538,b'1',,b'Simbad',3.10063,0.0851418,9.11961,0.159754,29.1663,0.32205,0.791,-10.3,10.1,CDFS_,23.771375138216325,22.60005933468048,21.337796653584313,27.674642931386046,26.991370647381196,26.230191741270175,2.0
16084,16084,2662.113,4259.347,53.1668587,-27.7977142,0,87.0,1.61855,0.05066,1.119156,2.290327,1.44035,0.02603,1.774505,2.5559,0.04619,3.31232,2.603,2.657,2.458,5.954,3.71108,0.10217,2.71,1.85308,0.04939,1.05,2.67716,0.08018,1.09,1.51062,0.07553,0.21,1.7234,0.01435,1.4,1.73591,0.03915,1.26,3.14222,0.09621,1.26,2.94082,0.28352,1.16,3.75075,0.29378,1.16,3.30329,0.15038,1.17,2.77237,0.14674,1.17,3.81554,0.17613,1.14,4.07334,0.3776,1.14,3.66766,0.09582,26.85,3.15967,0.26262,1.19,3.53327,0.53909,1.15,,,0.0,3.2792,0.01113,36.72,3.56866,0.01296,21.3,3.52394,0.08592,5.24,3.50406,0.01275,32.91,2.6223,0.05542,1.9,1.6443,0.05461,1.0,1.72551,0.05688,1.0,1.6048,0.14501,1.0,1.66656,0.0556,1.0,1.80132,0.06463,1.0,1.71488,0.05105,1.0,1.77515,0.06422,1.0,2.76236,0.06997,1.0,2.79442,0.17617,1.0,2.94802,0.20128,1.0,3.2736,0.26326,1.0,1.63104,0.04949,1.09,1.60986,0.04739,0.99,1.64558,0.15289,1.1,3.71291,0.31289,0.96,3.60372,0.05482,1.65,2.76655,0.05132,2.66,1.29682,0.52977,1.96,0.23646,0.62575,1.94,0.21,1.9,1.14,0.96,0.0,136020.0,2.71,0,0,1,55.33991,b'1',,b'Simbad',0.814061,0.0170647,1.17451,0.00472001,1.44887,0.00508309,1.0001,-8.9,8.9,CDFS_,25.223357627301535,24.825358203013447,24.597426449737235,29.41975335570183,30.815142703128647,30.73468050178232,1.0
16233,16233,4580.74,4286.002,53.0764847,-27.7966022,3,106.0,3.08756,0.05728,1.114008,2.205482,3.12351,0.02943,1.774505,5.54269,0.05222,6.11266,2.289,3.03,2.268,6.108,6.81704,0.11897,2.12,0.0745964,0.04968,0.97,1.44801,0.07907,1.03,0.636084,0.0318,1.68,0.0542673,0.01356,1.46,0.500426,0.04153,1.02,2.26351,0.10473,0.98,5.35387,0.28523,1.05,6.11706,0.29683,1.03,3.05293,0.15278,1.06,3.52021,0.14881,1.05,4.15512,0.17875,1.04,6.6184,0.37408,1.05,6.93769,0.09631,24.61,3.49072,0.27726,0.99,6.7283,0.54589,1.04,,,0.0,3.07041,0.0641,1.03,3.90538,0.0484,1.43,4.44322,0.18476,1.04,5.09561,0.05894,1.45,1.70006,0.04413,2.74,0.123435,0.05314,1.0,0.331751,0.05556,1.0,0.36947,0.14167,1.0,0.470268,0.05444,1.0,0.514125,0.06297,1.0,0.711554,0.04894,1.0,0.602037,0.06245,1.0,1.22758,0.06725,1.0,1.12519,0.17127,1.0,1.79375,0.19328,1.0,1.31765,0.25691,1.0,0.157279,0.05045,0.96,0.727249,0.04554,0.97,0.123724,0.14692,1.09,6.9673,0.30534,0.96,7.19855,0.05796,2.09,4.57302,0.08306,1.0,4.00504,0.55048,1.86,0.958201,0.65487,1.75,0.96,2.74,1.03,0.96,0.0,59312.0,2.12,0,0,1,106.1446,b'1',,b'Simbad',0.198578,0.00907695,0.912186,0.016157,2.49684,0.0190616,0.7459,-11.09,9.41,CDFS_,26.7551721691565,25.099791493714473,24.006523216952488,30.10515014210256,29.47909818755405,29.29960162047101,0.0
16251,16251,4591.557,4310.822,53.0759773,-27.7955685,3,141.0,3.95049,0.05783,1.09288,2.327814,3.77047,0.02978,1.774505,6.69072,0.05285,8.41448,2.571,3.146,2.771,6.879,9.20613,0.13818,2.08,0.0902739,0.05356,0.93,2.58915,0.08387,1.02,1.13644,0.05682,1.73,0.127495,0.01431,1.46,0.896293,0.04406,1.01,3.73647,0.11111,0.97,7.38475,0.30255,1.04,8.20526,0.31327,1.03,4.68484,0.162,1.05,5.31252,0.15495,1.08,6.33401,0.18865,1.04,9.3972,0.39867,1.03,9.24163,0.10207,24.41,5.12345,0.28552,1.04,8.18088,0.57895,1.03,,,0.0,4.75925,0.06763,1.03,5.88701,0.05379,1.29,6.58677,0.19593,1.03,7.29566,0.06496,1.33,2.92687,0.04649,2.75,0.320982,0.05609,1.0,0.410793,0.05865,1.0,0.64661,0.14956,1.0,0.800761,0.05746,1.0,0.911228,0.06646,1.0,1.20691,0.05165,1.0,1.39219,0.06591,1.0,2.19144,0.07098,1.0,2.66699,0.18078,1.0,3.19701,0.20403,1.0,3.11934,0.27114,1.0,0.509485,0.05409,0.93,1.20314,0.04806,0.97,-0.22242,0.15576,1.08,9.11506,0.3224,0.96,9.05186,0.05971,2.0,5.43213,0.08588,1.0,4.11734,0.54986,1.85,2.00561,0.66168,1.72,0.93,2.75,1.03,0.96,0.0,59366.0,2.08,0,0,1,126.6099,b'1',,b'Simbad',0.3369,0.0163385,1.44745,0.0221478,3.31448,0.0236001,0.725,-10.9,9.42,CDFS_,26.1812474725472,24.598491073490337,23.69896149306872,29.466969543870334,29.136673517316975,29.067715392007344,0.0
16735,16735,5101.097,4371.773,53.0519791,-27.7930183,0,14.0,0.2708,0.06832,1.342883,2.170006,0.30974,0.0351,1.774505,0.54964,0.06229,0.43759,1.594,1.669,1.314,3.45,0.58827,0.07961,1.49,0.321102,0.04805,1.0,0.212029,0.07018,1.27,0.198966,0.01659,2.22,0.191143,0.01198,1.84,0.22813,0.03713,1.25,0.323551,0.0914,1.25,1.0101,0.35516,0.66,0.46531,0.38641,0.59,-0.00515622,0.18178,0.73,0.194199,0.17282,0.76,0.629992,0.20773,0.74,0.38432,0.47222,0.64,0.54969,0.11647,16.41,0.256428,0.33161,0.67,0.653971,0.6202,0.78,,,0.0,0.360609,0.06173,1.07,0.376503,0.04624,1.51,0.41401,0.12751,2.09,0.52693,0.0567,1.52,0.238017,0.03851,3.5,0.291932,0.05212,1.0,0.215138,0.05442,1.0,0.48561,0.13942,1.0,0.190178,0.05341,1.0,0.163359,0.06188,1.0,0.196686,0.04799,1.0,0.20634,0.06162,1.0,0.196028,0.06603,1.0,0.321283,0.16856,1.0,0.130042,0.19033,1.0,-0.0716341,0.25222,1.0,0.176284,0.04892,0.99,0.181388,0.04463,0.98,0.173295,0.14259,1.13,0.40092,0.30352,0.96,0.58009,0.05701,1.4,0.490949,0.08684,0.92,-0.499986,0.62148,1.59,-0.942575,0.73585,1.46,0.98,3.5,0.59,0.96,0.0,54833.0,1.49,0,0,1,8.824322,b'1',,b'Simbad',0.0989395,0.0159754,0.172543,0.0226924,0.203086,0.0065354,1.6637,-9.05,8.64,CDFS_,27.511575721785,26.90775663791819,26.73080003555879,29.491370647381196,29.110298924276613,30.461819565550428,1.0
16827,16827,4655.993,4473.257,53.0729446,-27.7887993,3,312.0,1.0716,0.06269,1.013568,6.968457,0.83596,0.03221,1.774505,1.48342,0.05715,7.36746,10.338,8.241,7.118,17.845,7.47563,0.49799,1.77,0.0909714,0.15474,1.0,2.05552,0.25109,1.02,0.846582,0.05315,2.2,-0.0061467,0.04261,1.48,0.461005,0.13195,1.01,2.32458,0.32767,1.0,4.87721,0.99099,0.87,5.1669,1.02606,0.86,3.37268,0.52019,0.91,3.61823,0.49579,0.95,3.86119,0.5937,0.94,6.40556,1.29113,0.88,7.11292,0.31034,23.69,3.56579,0.90874,0.92,3.63104,1.81421,0.94,,,0.0,3.38167,0.19841,1.07,4.06532,0.15856,1.33,4.09428,0.4372,1.85,5.15841,0.19296,1.35,2.00779,0.11979,3.71,0.130211,0.16787,1.0,0.318499,0.1756,1.0,0.68207,0.44822,1.0,0.642157,0.17198,1.0,0.87736,0.19889,1.0,1.19792,0.15466,1.0,0.740989,0.19736,1.0,1.37434,0.21251,1.0,2.10726,0.54165,1.0,2.59013,0.61151,1.0,1.69679,0.81143,1.0,0.668645,0.15828,0.97,0.857033,0.14223,0.99,-0.315548,0.45947,1.11,6.21597,0.95752,0.98,6.98005,0.13869,1.58,4.45457,0.24245,0.93,6.02536,1.30712,1.62,-1.11259,1.57185,1.51,0.97,3.71,0.86,0.98,0.0,55410.0,1.77,0,0,1,25.95729,b'1',,b'Simbad',0.216623,0.0314063,0.969313,0.0671694,2.41598,0.0677141,0.6876,,9.15,CDFS_,26.660738584849405,25.033839906642225,24.042266663046956,28.75745806287462,27.932071327699486,27.923302223612037,0.0
16966,16966,2422.178,4424.677,53.178154,-27.7908211,0,26.0,0.29697,0.06082,1.191544,2.254562,0.21675,0.03125,1.774505,0.38463,0.05545,0.56191,2.671,2.571,1.521,4.608,0.67028,0.09264,1.88,0.268932,0.05112,0.94,0.107169,0.08789,0.88,0.180132,0.05194,0.28,0.214458,0.01418,1.39,0.173707,0.0427,1.02,0.192627,0.10312,1.06,0.85548,0.27829,1.17,0.69687,0.29104,1.15,0.088242,0.14929,1.15,0.267275,0.14509,1.16,0.336522,0.17306,1.15,0.786192,0.36835,1.16,0.59161,0.13182,13.54,0.773967,0.26072,1.17,0.772637,0.53067,1.15,,,0.0,0.353369,0.01359,23.85,0.543224,0.01559,14.27,0.46345,0.12326,2.47,0.51188,0.01563,21.2,0.234804,0.05721,1.72,0.206785,0.05377,1.0,0.302258,0.05604,1.0,0.18382,0.14285,1.0,0.238738,0.05477,1.0,0.201219,0.06354,1.0,0.151548,0.05021,1.0,0.24728,0.0631,1.0,0.10908,0.0689,1.0,-0.0543492,0.1734,1.0,-0.0975363,0.19841,1.0,-0.0813468,0.25891,1.0,0.213883,0.04937,1.06,0.212868,0.04563,1.03,-0.0726142,0.15124,1.09,0.49202,0.30133,1.0,0.4572,0.04948,1.68,0.487063,0.04679,2.76,2.03825,0.47543,1.95,0.0454488,0.55778,1.93,0.28,1.72,1.15,1.0,0.0,138460.0,1.88,0,0,1,6.936374,b'1',,b'Simbad',0.0991312,0.0101662,0.19647,0.0108923,0.165905,0.00254155,1.5797,-9.03,8.53,CDFS_,27.509474091453615,26.76675938712884,26.950351312822047,29.98210337664772,29.907201014145844,31.487253354967628,1.0
17055,17055,5413.311,4452.082,53.0372772,-27.7896633,2,125.0,3.82132,0.0743,1.107338,2.254253,3.66454,0.03817,1.774505,6.50274,0.06773,7.77922,2.463,2.85,2.583,6.322,8.62371,0.16063,1.26,0.387542,0.0474,1.11,2.81036,0.06817,1.45,1.79699,0.08985,2.02,0.245694,0.01431,1.4,1.2879,0.03583,1.45,3.83809,0.08905,1.43,5.74258,0.45602,0.43,7.31172,0.50092,0.38,4.77369,0.29016,0.31,4.81898,0.26818,0.34,5.63322,0.32709,0.32,8.33985,0.64394,0.37,8.54604,0.12147,16.32,2.32952,0.54265,0.27,6.62445,1.00587,0.32,,,0.0,4.62881,0.06413,1.08,5.66544,0.05381,1.2,5.91623,0.18138,1.1,6.95808,0.06214,1.36,3.14047,0.036,4.33,0.494317,0.05407,1.0,0.69267,0.05639,1.0,0.77867,0.14481,1.0,1.18542,0.05538,1.0,1.57396,0.06417,1.0,1.9752,0.04991,1.0,2.1401,0.0642,1.0,2.77229,0.06868,1.0,3.12706,0.1752,1.0,3.01493,0.19779,1.0,3.15374,0.2624,1.0,0.793086,0.05095,0.98,1.86187,0.0466,0.97,0.231668,0.13814,1.3,8.57342,0.31262,0.99,6.7061,0.0964,0.78,4.98817,0.1137,0.8,3.12168,0.79504,1.19,2.01315,0.9315,1.09,0.97,4.33,0.31,0.99,0.0,47426.0,1.26,0,0,1,96.00447,b'1',,b'Simbad',0.347072,0.0196062,1.25415,0.023237,2.90253,0.0234185,0.5749,-9.91,9.12,CDFS_,26.148951053951645,24.75412629377838,23.84305820695183,29.26901642875127,29.084549855027213,29.076102314425732,0.0
17210,17210,4409.897,4483.504,53.0845375,-27.7883759,0,96.0,3.22885,0.05429,1.129525,2.162372,3.42811,0.02789,1.774505,6.08319,0.04949,6.18133,2.137,2.588,2.303,5.688,6.98965,0.10393,2.36,0.135817,0.03257,2.17,2.10183,0.06564,1.43,0.890911,0.04455,2.11,0.0734006,0.01327,1.46,0.550595,0.03446,1.42,2.93213,0.08442,1.45,5.94921,0.28242,1.03,6.13593,0.29119,1.03,4.08985,0.15229,1.02,4.42599,0.14625,1.05,4.94769,0.17631,1.03,6.9044,0.37712,0.99,6.99167,0.08344,31.22,4.28974,0.26913,1.01,6.29273,0.54044,1.02,,,0.0,3.67692,0.06141,1.08,4.64013,0.04978,1.3,5.23205,0.13334,1.91,5.74036,0.06072,1.31,2.24979,0.04285,2.79,0.108099,0.05219,1.0,0.378377,0.05457,1.0,0.40654,0.13903,1.0,0.606707,0.05337,1.0,0.740243,0.06173,1.0,0.862376,0.04814,1.0,1.06026,0.06121,1.0,1.73349,0.06606,1.0,2.02181,0.16805,1.0,2.38868,0.18972,1.0,2.95423,0.25218,1.0,0.421408,0.05035,0.92,0.954036,0.04652,0.89,0.161713,0.14489,1.07,7.15309,0.2945,0.99,6.80105,0.05528,1.77,4.13766,0.08833,0.97,2.219,0.57018,1.7,0.47373,0.68393,1.59,0.89,2.79,1.02,0.99,0.0,57703.0,2.36,0,0,1,122.9128,b'1',,b'Simbad',0.272833,0.0127077,1.1875,0.0159754,2.54881,0.0225108,0.7463,-11.41,9.25,CDFS_,26.410257753925123,24.81341595425774,23.98415634407207,29.739832616081078,29.491370647381196,29.119022676380112,0.0
17431,17431,2866.386,4558.468,53.1572304,-27.7852535,2,273.0,11.0154,0.05152,1.069817,2.835803,8.91852,0.02647,1.774505,15.82596,0.04697,29.19893,3.432,4.847,2.52,8.143,31.27187,0.15106,2.62,0.247732,0.06122,1.05,3.39446,0.10738,0.93,1.71515,0.08576,0.5,0.177806,0.01991,1.11,1.2351,0.05337,1.04,5.37928,0.13298,1.01,17.49579,0.35269,1.15,21.28115,0.36583,1.14,8.53136,0.18674,1.16,9.73104,0.182,1.16,12.0601,0.21953,1.13,32.5492,0.46821,1.14,30.96297,0.11739,27.36,9.83401,0.32654,1.18,28.7747,0.67041,1.14,,,0.0,7.93238,0.01424,34.38,11.1188,0.01604,21.29,13.89674,0.10524,5.37,17.105,0.01582,32.66,4.07905,0.06479,2.12,0.433778,0.06786,1.0,0.738929,0.07068,1.0,1.01658,0.17985,1.0,1.14426,0.06896,1.0,1.51109,0.08019,1.0,1.8789,0.06325,1.0,2.42749,0.07973,1.0,3.27923,0.08672,1.0,3.8169,0.21866,1.0,4.39291,0.24906,1.0,4.17425,0.32705,1.0,0.792156,0.06236,1.04,1.99945,0.0566,1.05,0.0111286,0.18952,1.09,32.62274,0.38586,0.97,39.36706,0.06619,1.75,28.8511,0.06247,2.81,30.7026,0.62574,1.95,23.3941,0.72117,1.88,0.5,2.12,1.13,0.97,0.0,144220.0,2.62,0,0,1,336.9226,b'1',,b'Simbad',0.428374,0.0168831,1.97614,0.0288647,10.7168,0.0949449,0.6529,-11.17,9.68,CDFS_,25.920442240954294,24.26045572746602,22.42483718535057,29.431369517900862,28.849082379756148,27.556320896468115,2.0
17488,17488,1971.21,4517.731,53.1993942,-27.7869339,0,39.0,0.78861,0.07343,1.216306,2.108675,0.90347,0.03772,1.774505,1.60321,0.06694,1.36719,1.843,1.999,1.727,4.329,1.66475,0.10501,1.29,0.0837841,0.04745,0.97,0.222577,0.0819,0.88,0.162867,0.0439,0.34,0.0584747,0.01417,1.22,0.112591,0.04018,1.0,0.351403,0.09561,1.07,1.08369,0.26137,1.16,1.166,0.2734,1.15,0.690233,0.1384,1.17,0.642624,0.1355,1.16,0.983129,0.16251,1.15,2.23267,0.34677,1.14,1.58942,0.1308,11.87,0.728297,0.24596,1.15,-0.0940059,0.49634,1.15,,,0.0,0.66038,0.05889,1.12,0.857267,0.04736,1.36,1.25409,0.177,1.04,1.1694,0.0576,1.38,0.216832,0.06927,1.03,0.0875129,0.05045,1.0,0.117334,0.05252,1.0,0.03987,0.13405,1.0,0.0467393,0.0513,1.0,0.100088,0.05943,1.0,0.106333,0.04702,1.0,-0.0461043,0.05894,1.0,0.186144,0.06457,1.0,0.110693,0.162,1.0,0.342412,0.18573,1.0,-0.125864,0.24231,1.0,0.0516279,0.04606,1.06,0.132158,0.04172,1.07,-0.0653687,0.14145,1.09,1.98917,0.27488,1.05,1.98055,0.04984,1.48,1.5364,0.04883,2.5,0.521548,0.53216,1.85,0.123343,0.59325,1.87,0.34,1.03,1.15,1.05,0.0,122000.0,1.29,0,0,1,23.94947,b'1',,b'Simbad',0.0639794,0.00944003,0.267951,0.0270493,0.696907,0.00472001,1.0788,-10.47,9.21,CDFS_,27.984899592636303,26.429861544548018,25.39206293309649,30.062566563827456,28.9196099234426,30.815142703128647,0.0
17571,17571,5729.682,4535.271,53.022377,-27.7861881,0,48.0,0.97288,0.10114,1.157886,2.064553,0.94989,0.05235,1.774505,1.68559,0.09289,1.73468,2.174,2.267,1.755,5.106,2.01078,0.17177,0.68,0.83661,0.04304,1.13,0.864597,0.09532,0.62,0.891586,0.04458,1.18,0.890864,0.01373,1.28,1.01523,0.05037,0.61,1.31044,0.1266,0.6,1.70111,0.29352,0.86,1.67466,0.29817,0.9,1.83593,0.16258,0.83,2.01956,0.15746,0.82,1.89227,0.18335,0.85,1.75907,0.39324,0.83,2.04193,0.15445,8.44,0.0208886,0.3228,0.64,0.716418,0.61415,0.72,,,0.0,1.9586,0.06067,1.01,2.04626,0.07358,0.54,2.14406,0.16918,1.07,2.05576,0.09159,0.52,1.08899,0.03663,3.5,0.922147,0.04945,1.0,0.961635,0.05163,1.0,1.13241,0.13258,1.0,0.885625,0.05073,1.0,0.959885,0.05858,1.0,0.913854,0.04582,1.0,0.915408,0.05889,1.0,0.870835,0.06303,1.0,0.836233,0.16073,1.0,1.03157,0.18119,1.0,0.550203,0.24139,1.0,0.846446,0.04624,0.99,0.877354,0.04263,0.97,0.950263,0.12958,1.23,1.82987,0.28082,1.04,2.04707,0.10151,0.5,1.68755,0.10978,0.58,1.39717,1.13177,0.54,-0.255295,1.19184,0.56,0.6,3.5,0.68,1.04,0.0,34289.0,0.68,0,0,1,18.14674,b'1',,b'Simbad',0.443747,0.00925849,0.689852,0.00108923,0.702443,0.00272309,1.3837,-8.9,8.92,CDFS_,25.88216142505536,25.40311018068451,25.383472277453325,30.083649595428504,32.40720101414584,31.412345011727716,1.0
17972,17972,2980.802,4615.984,53.1518402,-27.7828579,0,100.0,3.11965,0.05152,1.123842,2.210734,3.2056,0.02647,1.774505,5.68835,0.04697,6.13675,2.274,2.837,2.208,5.832,6.90432,0.10147,2.62,1.92101,0.03847,1.62,4.40409,0.07183,1.26,2.57907,0.12895,0.86,1.98072,0.01572,1.08,2.4158,0.03561,1.42,5.28348,0.0868,1.44,5.98637,0.27255,1.17,6.65976,0.28361,1.15,5.53117,0.14558,1.16,5.9699,0.14189,1.16,5.96178,0.16975,1.15,7.04882,0.36471,1.14,6.9295,0.08979,28.41,5.64068,0.25565,1.17,6.30024,0.52264,1.14,,,0.0,5.4035,0.01108,34.58,5.98097,0.01282,20.29,6.24274,0.08238,5.32,6.26225,0.01244,32.13,4.76844,0.04816,2.33,2.1503,0.05298,1.0,2.256,0.05518,1.0,2.13768,0.14033,1.0,2.39464,0.0538,1.0,2.46532,0.06259,1.0,2.40657,0.04935,1.0,3.21527,0.06224,1.0,4.36195,0.06764,1.0,4.75301,0.17064,1.0,4.89714,0.19411,1.0,4.94789,0.25542,1.0,2.21495,0.04899,1.02,2.87925,0.04468,1.02,2.08682,0.14489,1.13,7.24652,0.30418,0.95,6.85241,0.05085,1.81,4.5738,0.05004,2.88,3.58821,0.55887,1.93,1.06287,0.65266,1.83,0.86,2.33,1.15,0.95,0.0,147230.0,2.62,0,0,1,121.1007,b'1',,b'Simbad',1.1029,0.00962157,1.9342,0.0127077,2.69491,0.011437,0.8438,-9.79,8.99,CDFS_,24.89365965819464,24.283746552616076,23.92363933515047,30.041885140408652,29.739832616081078,29.854219697229034,1.0
18043,18043,2665.246,4607.813,53.1667023,-27.7831936,0,7.0,0.1178,0.0535,1.606314,2.539463,0.14646,0.02749,1.774505,0.25989,0.04877,0.18623,1.8,1.406,0.902,2.624,0.29947,0.05167,2.43,0.18179,0.05712,0.96,0.261829,0.09577,0.94,0.155496,0.06309,0.24,0.170207,0.01769,1.13,0.152179,0.04749,1.05,0.245783,0.11903,1.01,0.5945,0.31336,1.17,1.15633,0.32658,1.15,-0.0804464,0.16653,1.17,0.639006,0.16311,1.16,0.3917,0.19496,1.15,-0.0385793,0.41944,1.14,0.34354,0.1133,23.41,0.181892,0.29366,1.17,-1.05284,0.60035,1.14,,,0.0,0.304536,0.01275,34.33,0.445974,0.01495,19.65,0.14953,0.09441,5.36,0.44908,0.01474,30.12,0.15372,0.05822,2.1,0.19734,0.06068,1.0,0.218398,0.06324,1.0,0.04513,0.16096,1.0,0.191633,0.06173,1.0,0.0361494,0.0717,1.0,0.227028,0.05656,1.0,0.19367,0.07126,1.0,0.159477,0.07763,1.0,0.327686,0.19568,1.0,0.00839277,0.22324,1.0,0.120769,0.2923,1.0,0.0547721,0.05619,1.03,0.179081,0.05069,1.05,0.235766,0.16688,1.13,0.75339,0.34162,0.99,0.67068,0.08067,1.81,0.622039,0.07492,2.9,-0.0918179,0.77821,1.93,0.343412,0.91981,1.86,0.24,2.1,1.15,0.99,0.0,149030.0,2.43,0,0,1,5.328465,b'1',,b'Simbad',0.0892609,0.00236001,0.149623,0.0074431,0.202008,0.00798772,1.4804,-9.2,8.56,CDFS_,27.623346846420127,27.06250410432547,26.736578577781238,31.567715392007344,30.32061536527175,30.243942918024313,1.0
18538,18538,5228.779,4710.258,53.0459747,-27.7789116,0,57.0,0.85648,0.06974,1.148097,2.185782,0.75677,0.03583,1.774505,1.3429,0.06358,1.6306,2.475,2.41,2.117,5.285,1.87415,0.123,1.43,-0.00375063,0.04753,1.04,0.168696,0.07706,1.07,0.029914,0.01643,2.3,-0.00338824,0.01287,1.62,-0.0161542,0.04168,1.01,0.280476,0.10049,1.05,1.87026,0.31426,0.85,1.76056,0.30516,0.96,0.3939,0.16892,0.85,0.710432,0.16998,0.79,0.841166,0.19463,0.85,1.62494,0.4213,0.81,1.84398,0.11704,16.49,0.362474,0.35296,0.6,0.927128,0.6642,0.69,,,0.0,0.537623,0.06354,1.04,0.96132,0.04965,1.33,0.92375,0.18006,1.06,1.27414,0.06218,1.28,0.17948,0.03874,3.51,0.000827186,0.05243,1.0,-0.0107874,0.05481,1.0,0.03713,0.14062,1.0,0.0439709,0.05372,1.0,0.00465995,0.06225,1.0,0.108341,0.04843,1.0,0.0351697,0.0621,1.0,0.112006,0.06665,1.0,0.031684,0.17015,1.0,0.251391,0.19212,1.0,-0.0644436,0.25411,1.0,0.0265899,0.04877,1.0,0.118885,0.04347,1.04,0.0496226,0.13904,1.2,1.78888,0.30002,1.01,2.91342,0.07533,0.8,3.06002,0.0863,0.92,2.0527,0.70787,1.09,-1.13639,0.83885,1.07,1.0,3.51,0.79,1.01,0.0,54389.0,1.43,0,0,1,21.12132,b'1',,b'Simbad',0.0875388,0.0148862,0.394379,0.0299539,0.949475,0.0361263,1.5056,,9.38,CDFS_,27.644498527702005,26.01021554636391,25.056291164744962,29.568040376111796,28.808866561048816,28.60544128981561,0.0
